2014-09-20T10:46:56-07:00,417.54
2014-09-20T10:37:24-07:00,414.85
2014-09-20T10:27:18-07:00,416.71
2014-09-20T10:18:32-07:00,420.04
2014-09-20T10:09:35-07:00,422.19
2014-09-20T09:56:38-07:00,424.67
2014-09-20T09:46:47-07:00,428.32
2014-09-20T09:37:06-07:00,426.33
2014-09-20T09:27:17-07:00,430.11
2014-09-20T09:18:07-07:00,424.04
2014-09-20T09:09:38-07:00,420.5
2014-09-20T08:56:44-07:00,420.03
2014-09-20T08:47:12-07:00,419.93
2014-09-20T08:37:35-07:00,418.11
2014-09-20T08:27:07-07:00,417.39
2014-09-20T08:17:50-07:00,417.8
2014-09-20T08:09:17-07:00,417.78
2014-09-20T07:57:08-07:00,417.8
2014-09-20T07:47:34-07:00,417.96
2014-09-20T07:37:47-07:00,417.66
2014-09-20T07:27:15-07:00,418.96
2014-09-20T07:18:30-07:00,416.46
2014-09-20T07:09:54-07:00,416.02
2014-09-20T06:57:03-07:00,416
2014-09-20T06:46:59-07:00,416.26
2014-09-20T06:37:28-07:00,415.8
2014-09-20T06:27:31-07:00,415.82
2014-09-20T06:18:25-07:00,418.86
2014-09-20T06:09:26-07:00,419.75
2014-09-20T05:57:06-07:00,419.03
2014-09-20T05:47:16-07:00,418.26
2014-09-20T05:37:11-07:00,418.33
2014-09-20T05:27:53-07:00,418.04
2014-09-20T05:19:04-07:00,418.13
2014-09-20T05:09:24-07:00,421.08
2014-09-20T04:56:52-07:00,422.79
2014-09-20T04:47:11-07:00,424.55
2014-09-20T04:37:10-07:00,424.04
2014-09-20T04:27:28-07:00,426.23
2014-09-20T04:18:30-07:00,423.11
2014-09-20T04:09:44-07:00,422.97
2014-09-20T03:57:21-07:00,419.81
2014-09-20T03:47:04-07:00,418.65
2014-09-20T03:37:39-07:00,419.03
2014-09-20T03:27:59-07:00,415.04
2014-09-20T03:18:52-07:00,413.58
2014-09-20T03:10:03-07:00,412.91
2014-09-20T02:56:38-07:00,412.34
2014-09-20T02:46:53-07:00,412.41
2014-09-20T02:38:01-07:00,412.54
2014-09-20T02:28:12-07:00,413.87
2014-09-20T02:18:53-07:00,414.54
2014-09-20T02:10:13-07:00,412.97
2014-09-20T01:56:53-07:00,412.97
2014-09-20T01:47:17-07:00,412.28
2014-09-20T01:37:37-07:00,412.98
2014-09-20T01:28:05-07:00,413.49
2014-09-20T01:19:29-07:00,413.68
2014-09-20T01:09:48-07:00,415.35
2014-09-20T00:56:42-07:00,416.73
2014-09-20T00:47:08-07:00,416.71
2014-09-20T00:38:23-07:00,416.32
2014-09-20T00:28:43-07:00,415.55
2014-09-20T00:19:30-07:00,415.66
2014-09-20T00:10:18-07:00,414.1
2014-09-19T23:58:30-07:00,414.58
2014-09-19T23:51:15-07:00,414.5
2014-09-19T23:39:41-07:00,414.53
2014-09-19T23:30:49-07:00,415.04
2014-09-19T23:20:58-07:00,413.49
2014-09-19T23:10:25-07:00,412.06
2014-09-19T22:59:20-07:00,409.47
2014-09-19T22:49:48-07:00,410.02
2014-09-19T22:40:08-07:00,409.9
2014-09-19T22:31:21-07:00,411.99
2014-09-19T22:20:54-07:00,411.84
2014-09-19T22:10:21-07:00,411.93
2014-09-19T22:01:46-07:00,407.98
2014-09-19T21:51:49-07:00,411.21
2014-09-19T21:40:26-07:00,414.8
2014-09-19T21:29:50-07:00,412.04
2014-09-19T21:21:28-07:00,418.27
2014-09-19T21:10:42-07:00,412.59
2014-09-19T21:01:17-07:00,409.78
2014-09-19T20:50:10-07:00,406.32
2014-09-19T20:39:31-07:00,405.75
2014-09-19T20:28:39-07:00,406.59
2014-09-19T20:18:20-07:00,405.57
2014-09-19T20:11:45-07:00,408.04
2014-09-19T20:00:41-07:00,404.64
2014-09-19T19:50:32-07:00,397.74
2014-09-19T19:40:42-07:00,394.48
2014-09-19T19:29:38-07:00,391.09
2014-09-19T19:19:04-07:00,390.55
2014-09-19T19:11:09-07:00,390.54
2014-09-19T19:00:19-07:00,390.09
2014-09-19T18:50:26-07:00,392.55
2014-09-19T18:41:03-07:00,393.52
2014-09-19T18:30:01-07:00,394.24
2014-09-19T18:19:56-07:00,396.04
